POJ_price_per_lb,R,ROJ_price_per_lb,obj
1.58778104198,0,10.1466401858,1005105.58178
1.58864978212,1,9.6024989038,1022968.82568
1.58951994981,2,9.13745166675,1038970.84103
1.59039154893,3,8.7340243071,1053481.34522
1.59126458343,4,8.37970993283,1066770.00047
1.59213905726,5,8.06528945878,1079039.29192
1.59301497435,6,7.78379779175,1090444.99996
1.59389233871,7,7.52986144181,1101109.46663
1.5947711543,8,7.2992594993,1111130.48738
1.59565142514,9,7.08862409218,1120587.445
1.59653315526,10,6.89523080667,1129545.64852
1.59741634867,11,6.71684878949,1138059.46993
1.59830100945,12,6.55163143308,1146174.65632
1.59918714164,13,6.39803526681,1153930.06347
1.60007474935,14,6.25475883779,1161358.97586
1.60096383666,15,6.12069600837,1168490.12584
1.6018544077,16,5.99489981634,1175348.49024
1.60274646659,17,5.87655418604,1181955.92033
1.60364001748,18,5.76495155104,1188331.6451
1.60453506454,19,5.65947498194,1194492.67722
1.60543161194,20,5.55958378509,1200454.14334
1.60632966388,21,5.46480180283,1206229.55507
1.60722922458,22,5.37470783594,1211831.03293
1.60813029826,23,5.28892774794,1217269.49271
1.60903288917,24,5.20712791302,1222554.80163
1.60993700157,25,5.12900974538,1227695.90988
1.61084263975,26,5.05430510527,1232700.96218
1.61174980799,27,4.98277242034,1237577.39273
1.61265851062,28,4.91419339431,1242332.00664
1.61356875195,29,4.84837020068,1246971.04986
1.61448053635,30,4.78512307914,1251500.26972
1.61539386816,31,4.72428826822,1255924.96736
1.61630875179,32,4.66571621992,1260250.04352
1.61722519161,33,4.60927005189,1264480.03844
1.61814319206,34,4.55482420085,1268619.16703
1.61906275757,35,4.50226324691,1272671.3497
1.61998389258,36,4.45148088379,1276640.23969
1.62090660158,37,4.40237901398,1280529.24721
1.62183088903,38,4.35486695134,1284341.56098
1.62275675946,39,4.3088607164,1288080.16732
1.62368421739,40,4.26428241184,1291747.86729
1.62461326735,41,4.2210596676,1295347.29198
1.6255439139,42,4.17912514666,1298880.91632
1.62647616163,43,4.13841610376,1302351.07141
1.62741001513,44,4.09887399049,1305759.95571
1.62834547902,45,4.06044410117,1309109.64512
1.62928255793,46,4.02307525452,1312402.10215
1.63022125651,47,3.98671950701,1315639.18418
1.63116157943,48,3.95133189418,1318822.65105
1.63210353139,49,3.9168701968,1321954.17189
1.63304711709,50,3.88329472906,1325035.33143
1.63399234126,51,3.8505681464,1328067.63569
1.63493920865,52,3.8186552709,1331052.51727
1.63588772403,53,3.78752293226,1333991.34016
1.63683789217,54,3.75713982286,1336885.40413
1.6377897179,55,3.72747636541,1339735.94883
1.63874320602,56,3.69850459188,1342544.15751
1.63969836139,57,3.67019803269,1345311.1605
1.64065518887,58,3.64253161498,1348038.03839
1.64161369334,59,3.61548156933,1350725.82498
1.64257387972,60,3.58902534385,1353375.51001
1.64353575291,61,3.56314152521,1355988.0417
1.64449931788,62,3.53780976573,1358564.32911
1.64546457958,63,3.51301071619,1361105.24429
1.646431543,64,3.4887259637,1363611.62438
1.64740021314,65,3.46493797422,1366084.27341
1.64837059504,66,3.44163003938,1368523.96417
1.64934269373,67,3.41878622712,1370931.43975
