region,product,price,predicted_demand
NE,ORA,2.25,153.982167743945
NE,ORA,2.26,152.478179461878
NE,ORA,2.27,150.994023863743
NE,ORA,2.28,149.52935377187
NE,ORA,2.29,148.083829572304
NE,ORA,2.3,146.657119017915
NE,ORA,2.31,145.24889703747
NE,ORA,2.32,143.858845550449
NE,ORA,2.33,142.486653287416
NE,ORA,2.34,141.132015615747
NE,ORA,2.35,139.794634370546
NE,ORA,2.36,138.474217690555
NE,ORA,2.37,137.17047985891
NE,ORA,2.38,135.883141148565
NE,ORA,2.39,134.611927672234
NE,ORA,2.4,133.356571236706
NE,ORA,2.41,132.116809201375
NE,ORA,2.42,130.892384340859
NE,ORA,2.43,129.683044711566
NE,ORA,2.44,128.488543522082
NE,ORA,2.45,127.308639007252
NE,ORA,2.46,126.143094305839
NE,ORA,2.47,124.991677341641
NE,ORA,2.48,123.854160707961
NE,ORA,2.49,122.730321555312
NE,ORA,2.5,121.619941482265
NE,ORA,2.51,120.522806429333
NE,ORA,2.52,119.438706575798
NE,ORA,2.53,118.367436239384
NE,ORA,2.54,117.308793778694
NE,ORA,2.55,116.262581498315
NE,ORA,2.56,115.228605556516
NE,ORA,2.57,114.206675875455
NE,ORA,2.58,113.196606053817
NE,ORA,2.59,112.198213281805
NE,ORA,2.6,111.211318258425
NE,ORA,2.61,110.235745110971
NE,ORA,2.62,109.271321316671
NE,ORA,2.63,108.317877626407
NE,ORA,2.64,107.375247990451
NE,ORA,2.65,106.443269486169
NE,ORA,2.66,105.521782247615
NE,ORA,2.67,104.610629396967
NE,ORA,2.68,103.709656977762
NE,ORA,2.69,102.818713889849
NE,ORA,2.7,101.937651826038
NE,ORA,2.71,101.066325210375
NE,ORA,2.72,100.204591138008
NE,ORA,2.73,99.3523093165857
NE,ORA,2.74,98.5093420091566
NE,ORA,2.75,97.6755539785161
NE,ORA,2.76,96.8508124329621
NE,ORA,2.77,96.0349869734203
NE,ORA,2.78,95.2279495418977
NE,ORA,2.79,94.429574371227
NE,ORA,2.8,93.6397379360658
NE,ORA,2.81,92.858318905113
NE,ORA,2.82,92.0851980945113
NE,ORA,2.83,91.3202584223976
NE,ORA,2.84,90.5633848645743
NE,ORA,2.85,89.8144644112651
NE,ORA,2.86,89.0733860249293
NE,ORA,2.87,88.3400405991021
NE,ORA,2.88,87.6143209182335
NE,ORA,2.89,86.8961216184995
NE,ORA,2.9,86.1853391495557
NE,ORA,2.91,85.4818717372112
NE,ORA,2.92,84.7856193469945
NE,ORA,2.93,84.0964836485888
NE,ORA,2.94,83.4143679811128
NE,ORA,2.95,82.7391773192237
NE,ORA,2.96,82.0708182400203
NE,ORA,2.97,81.4091988907256
NE,ORA,2.98,80.7542289571259
NE,ORA,2.99,80.1058196327492
NE,ORA,3,79.4638835887602
NE,ORA,3.01,78.8283349445551
NE,ORA,3.02,78.1990892390363
NE,ORA,3.03,77.5760634025498
NE,ORA,3.04,76.9591757294682
NE,ORA,3.05,76.348345851401
NE,ORA,3.06,75.7434947110174
NE,ORA,3.07,75.144544536465
NE,ORA,3.08,74.5514188163682
NE,ORA,3.09,73.9640422753933
NE,ORA,3.1,73.3823408503633
NE,ORA,3.11,72.80624166691
NE,ORA,3.12,72.2356730166491
NE,ORA,3.13,71.6705643348651
NE,ORA,3.14,71.1108461786919
NE,ORA,3.15,70.556450205779
NE,ORA,3.16,70.0073091534283
NE,ORA,3.17,69.4633568181918
NE,ORA,3.18,68.9245280359164
NE,ORA,3.19,68.3907586622277
NE,ORA,3.2,67.8619855534385
NE,ORA,3.21,67.3381465478738
NE,ORA,3.22,66.8191804476007
NE,ORA,3.23,66.305027000554
NE,ORA,3.24,65.7956268830473
NE,ORA,3.25,65.29092168266
NE,ORA,3.26,64.7908538814912
NE,ORA,3.27,64.2953668397718
NE,ORA,3.28,63.8044047798257
NE,ORA,3.29,63.3179127703715
NE,ORA,3.3,62.835836711157
NE,ORA,3.31,62.3581233179182
NE,ORA,3.32,61.8847201076541
NE,ORA,3.33,61.4155753842122
NE,ORA,3.34,60.950638224174
NE,ORA,3.35,60.489858463036
NE,ORA,3.36,60.0331866816777
NE,ORA,3.37,59.5805741931104
NE,ORA,3.38,59.1319730295003
NE,ORA,3.39,58.6873359294586
NE,ORA,3.4,58.2466163255935
NE,ORA,3.41,57.8097683323166
NE,ORA,3.42,57.3767467338994
