POJ_price_per_lb,R,ROJ_price_per_lb,obj
1.51651651652,266,2.26426426426,1405136.03604
1.51951951952,267,2.26126126126,1409089.63964
1.51951951952,268,2.25525525526,1407703.9039
1.52252252252,269,2.25225225225,1411609.45946
1.52252252252,270,2.24924924925,1411797.2973
1.52252252252,271,2.24324324324,1410345.4955
1.52552552553,272,2.24024024024,1414184.98498
1.52552552553,273,2.23723723724,1414324.77477
1.52852852853,274,2.23423423423,1418122.22222
1.52852852853,275,2.22822822823,1416580.33033
1.53153153153,276,2.22522522523,1420329.72973
1.53153153153,277,2.22222222222,1420403.45345
1.53153153153,278,2.21621621622,1418795.4955
1.53453453453,279,2.21321321321,1422478.82883
1.53453453453,280,2.21021021021,1422504.5045
1.53753753754,281,2.20720720721,1426145.7958
1.53753753754,282,2.2012012012,1424447.74775
1.54054054054,283,2.1981981982,1428040.99099
1.54054054054,284,2.1951951952,1428000.6006
1.54054054054,285,2.19219219219,1427948.1982
1.54354354354,286,2.18618618619,1429763.66366
1.54354354354,287,2.18318318318,1429675.22523
1.54654654655,288,2.18018018018,1433160.36036
1.54654654655,289,2.17717717718,1433041.89189
1.54954954955,290,2.17117117117,1434743.24324
1.54954954955,291,2.16816816817,1434588.73874
1.55255255255,292,2.16516516517,1437983.78378
1.55255255255,293,2.16216216216,1437799.24925
1.55255255255,294,2.15915915916,1437602.7027
1.55555555556,295,2.15315315315,1439165.91592
1.55555555556,296,2.15015015015,1438933.33333
1.55855855856,297,2.14714714715,1442220.27027
1.55855855856,298,2.14414414414,1441957.65766
1.56156156156,299,2.14114114114,1445202.55255
1.56156156156,300,2.13813813814,1444909.90991
1.56456456456,301,2.13513513514,1448112.76276
1.56456456456,302,2.12912912913,1445976.27628
1.56756756757,303,2.12612612613,1449131.08108
1.56756756757,304,2.12312312312,1448772.37237
1.56756756757,305,2.12012012012,1448401.65165
1.57057057057,306,2.11711711712,1451496.3964
1.57057057057,307,2.11411411411,1451095.64565
1.57357357357,308,2.11111111111,1454148.34835
1.57357357357,309,2.10810810811,1453717.56757
1.57657657658,310,2.1021021021,1454866.36637
1.57657657658,311,2.0990990991,1454399.54955
1.57957957958,312,2.0960960961,1457362.16216
1.57957957958,313,2.09309309309,1456865.31532
1.58258258258,314,2.09009009009,1459785.88589
1.58258258258,315,2.08708708709,1459259.00901
1.58558558559,316,2.08408408408,1462137.53754
1.58558558559,317,2.08108108108,1461580.63063
1.58858858859,318,2.07807807808,1464417.11712
1.58858858859,319,2.07507507508,1463830.18018
1.59159159159,320,2.07207207207,1466624.62462
1.59159159159,321,2.06906906907,1466007.65766
1.59459459459,322,2.06606606607,1468760.06006
1.59459459459,323,2.06306306306,1468113.06306
1.5975975976,324,2.06006006006,1470823.42342
1.5975975976,325,2.05705705706,1470146.3964
1.5975975976,326,2.05405405405,1469457.35736
1.6006006006,327,2.05105105105,1472107.65766
1.6006006006,328,2.04804804805,1471388.58859
1.6036036036,329,2.04504504505,1473996.84685
1.6036036036,330,2.04204204204,1473247.74775
1.60660660661,331,2.03903903904,1475813.96396
1.60660660661,332,2.03603603604,1475034.83483
1.60960960961,333,2.03303303303,1477559.00901
1.60960960961,334,2.03003003003,1476749.84985
1.61261261261,335,2.02702702703,1479231.98198
1.61261261261,336,2.02402402402,1478392.79279
1.61561561562,337,2.02102102102,1480832.88288
1.61561561562,338,2.01801801802,1479963.66366
1.61861861862,339,2.01501501502,1482361.71171
1.61861861862,340,2.01201201201,1481462.46246
1.62162162162,341,2.00900900901,1483818.46847
1.62462462462,342,2.00600600601,1486150.45045
1.62462462462,343,2.003003003,1485203.15315
1.62762762763,344,2.0,1487493.09309
1.62762762763,345,1.996996997,1486515.76577
1.63063063063,346,1.99399399399,1488763.66366
1.63063063063,347,1.99099099099,1487756.30631
1.63363363363,348,1.98798798799,1489962.16216
1.63363363363,349,1.98498498498,1488924.77477
1.63663663664,350,1.98198198198,1491088.58859
1.63663663664,351,1.98198198198,1492129.27928
1.63963963964,352,1.97897897898,1494257.05706
1.63963963964,353,1.97597597598,1493165.61562
1.64264264264,354,1.97297297297,1495251.35135
1.64264264264,355,1.96996996997,1494129.87988
1.64564564565,356,1.96696696697,1496173.57357
1.64564564565,357,1.96396396396,1495022.07207
1.64864864865,358,1.96096096096,1497023.72372
1.64864864865,359,1.95795795796,1495842.19219
1.65165165165,360,1.95795795796,1499963.96396
1.65465465465,361,1.95495495495,1501905.55556
1.65465465465,362,1.95195195195,1500681.98198
1.65765765766,363,1.94894894895,1502581.53153
1.65765765766,364,1.94594594595,1501327.92793
1.66066066066,365,1.94294294294,1503185.43544
1.66066066066,366,1.93993993994,1501901.8018
1.66366366366,367,1.93693693694,1503717.26727
1.66366366366,368,1.93693693694,1504613.81381
1.66666666667,369,1.93393393393,1506393.24324
1.66666666667,370,1.93093093093,1505055.55556
1.66966966967,371,1.92792792793,1506792.94294
1.67267267267,372,1.92492492492,1508506.30631
1.67267267267,373,1.92192192192,1507120.57057
1.67567567568,374,1.92192192192,1511038.13814
1.67567567568,375,1.91891891892,1509628.37838
1.67867867868,376,1.91591591592,1511263.66366
1.67867867868,377,1.91291291291,1509823.87387
1.68168168168,378,1.90990990991,1511417.11712
1.68468468468,379,1.90690690691,1512986.33634
1.68468468468,380,1.90690690691,1513780.78078
1.68768768769,381,1.9039039039,1515313.96396
1.68768768769,382,1.9009009009,1513802.1021
1.69069069069,383,1.8978978979,1515293.24324
1.69069069069,384,1.89489489489,1513751.35135
1.69369369369,385,1.89489489489,1517512.76276
1.6966966967,386,1.89189189189,1518943.84384
1.6966966967,387,1.88888888889,1517359.90991
1.6996996997,388,1.88588588589,1518748.94895
1.6996996997,389,1.88288288288,1517134.98498
1.7027027027,390,1.88288288288,1520824.32432
1.70570570571,391,1.87987987988,1522153.3033
1.70570570571,392,1.87687687688,1520497.2973
1.70870870871,393,1.87387387387,1521784.23423
1.70870870871,394,1.87387387387,1522464.56456
1.71171171171,395,1.87087087087,1523715.46547
1.71471471471,396,1.86786786787,1524942.34234
1.71471471471,397,1.86486486486,1523214.26426
1.71771771772,398,1.86186186186,1524399.0991
1.71771771772,399,1.86186186186,1525037.38739
1.72072072072,400,1.85885885886,1526186.18619
1.72372372372,401,1.85585585586,1527310.96096
1.72372372372,402,1.85285285285,1525510.81081
1.72672672673,403,1.85285285285,1529013.96396
1.72672672673,404,1.84984984985,1527189.78979
1.72972972973,405,1.84684684685,1528236.48649
1.73273273273,406,1.84384384384,1529259.15916
1.73273273273,407,1.84384384384,1529831.38138
1.73573573574,408,1.84084084084,1530818.01802
1.73873873874,409,1.83783783784,1531780.63063
1.73873873874,410,1.83783783784,1532328.82883
1.74174174174,411,1.83483483483,1533255.40541
1.74174174174,412,1.83183183183,1531317.11712
1.74474474474,413,1.82882882883,1532201.65165
1.74774774775,414,1.82882882883,1535548.64865
1.74774774775,415,1.82582582583,1533568.31832
1.75075075075,416,1.82282282282,1534392.79279
1.75375375375,417,1.82282282282,1537697.74775
1.75375375375,418,1.81981981982,1535675.37538
1.75675675676,419,1.81681681682,1536439.78979
1.75975975976,420,1.81381381381,1537180.18018
1.75975975976,421,1.81381381381,1537638.28829
1.76276276276,422,1.81081081081,1538342.64264
1.76576576577,423,1.80780780781,1539022.97297
1.76576576577,424,1.80780780781,1539457.05706
1.76876876877,425,1.8048048048,1540101.35135
1.77177177177,426,1.8018018018,1540721.62162
1.77177177177,427,1.8018018018,1541131.68168
1.77477477477,428,1.7987987988,1541715.91592
1.77777777778,429,1.7957957958,1542276.12613
1.77777777778,430,1.79279279279,1540079.57958
1.78078078078,431,1.79279279279,1543186.33634
1.78378378378,432,1.78978978979,1543686.48649
1.78378378378,433,1.78678678679,1541447.8979
1.78678678679,434,1.78678678679,1544512.61261
1.78978978979,435,1.78378378378,1544952.7027
1.78978978979,436,1.78078078078,1542672.07207
1.79279279279,437,1.78078078078,1545694.74474
1.7957957958,438,1.77777777778,1546074.77477
1.7957957958,439,1.77477477477,1543752.1021
1.7987987988,440,1.77477477477,1546732.73273
1.8018018018,441,1.77177177177,1547052.7027
1.8048048048,442,1.77177177177,1550003.3033
1.8048048048,443,1.76876876877,1547626.57658
1.80780780781,444,1.76576576577,1547886.48649
1.81081081081,445,1.76576576577,1550795.04505
1.81081081081,446,1.76276276276,1548376.27628
1.81381381381,447,1.75975975976,1548576.12613
1.81681681682,448,1.75975975976,1551442.64264
1.81981981982,449,1.75675675676,1551600.45045
1.81981981982,450,1.75375375375,1549121.62162
1.82282282282,451,1.75375375375,1551946.0961
1.82582582583,452,1.75075075075,1552043.84384
1.82582582583,453,1.74774774775,1549522.97297
1.82882882883,454,1.74774774775,1552305.40541
1.83183183183,455,1.74474474474,1552343.09309
1.83483483483,456,1.74474474474,1555095.4955
1.83483483483,457,1.74174174174,1552520.57057
1.83783783784,458,1.73873873874,1552498.1982
1.84084084084,459,1.73873873874,1555208.55856
1.84384384384,460,1.73573573574,1555144.14414
1.84384384384,461,1.73573573574,1555277.92793
1.84684684685,462,1.73273273273,1555177.47748
1.84984984985,463,1.72972972973,1555053.003
1.85285285285,464,1.72972972973,1557691.29129
1.85285285285,465,1.72672672673,1555002.25225
1.85585585586,466,1.72372372372,1554817.71772
1.85885885886,467,1.72372372372,1557413.96396
1.86186186186,468,1.72072072072,1557187.38739
1.86486486486,469,1.72072072072,1559753.6036
1.86486486486,470,1.71771771772,1556992.49249
1.86786786787,471,1.71471471471,1556705.85586
1.87087087087,472,1.71471471471,1559230.03003
1.87387387387,473,1.71171171171,1558901.35135
1.87387387387,474,1.71171171171,1558927.02703
1.87687687688,475,1.70870870871,1558562.31231
1.87987987988,476,1.70870870871,1561032.43243
1.88288288288,477,1.70570570571,1560625.67568
1.88588588589,478,1.7027027027,1560194.89489
1.88588588589,479,1.7027027027,1560178.52853
1.88888888889,480,1.6996996997,1559711.71171
1.89189189189,481,1.6996996997,1562109.75976
1.89489489489,482,1.6966966967,1561600.9009
1.8978978979,483,1.69369369369,1561068.01802
1.8978978979,484,1.69369369369,1561009.60961
1.9009009009,485,1.69069069069,1560440.69069
1.9039039039,486,1.69069069069,1562766.66667
1.90690690691,487,1.68768768769,1562155.70571
1.90990990991,488,1.68768768769,1564451.65165
1.91291291291,489,1.68468468468,1563798.64865
1.91291291291,490,1.68468468468,1563692.19219
1.91591591592,491,1.68168168168,1563003.15315
1.91891891892,492,1.67867867868,1562290.09009
1.92192192192,493,1.67867867868,1564513.96396
1.92492492492,494,1.67567567568,1563758.85886
1.92792792793,495,1.67567567568,1565952.7027
1.93093093093,496,1.67267267267,1565155.55556
1.93093093093,497,1.67267267267,1564989.03904
1.93393393393,498,1.66966966967,1564155.85586
1.93693693694,499,1.66966966967,1566295.64565
1.93993993994,500,1.66666666667,1565420.42042
1.94294294294,501,1.66366366366,1564521.17117
1.94594594595,502,1.66366366366,1566612.91291
1.94894894895,503,1.66066066066,1565671.62162
1.95195195195,504,1.66066066066,1567733.33333
1.95495495495,505,1.65765765766,1566750.0
1.95495495495,506,1.65765765766,1566505.40541
1.95795795796,507,1.65465465465,1565486.03604
1.96096096096,508,1.65465465465,1567493.69369
1.96396396396,509,1.65165165165,1566432.28228
1.96696696697,510,1.65165165165,1568409.90991
1.96996996997,511,1.64864864865,1567306.45646
1.97297297297,512,1.64864864865,1569254.05405
1.97597597598,513,1.64564564565,1568108.55856
1.97897897898,514,1.64564564565,1570026.12613
1.98198198198,515,1.64264264264,1568838.58859
1.98498498498,516,1.64264264264,1570726.12613
1.98798798799,517,1.63963963964,1569496.54655
1.98798798799,518,1.63663663664,1566038.73874
1.99099099099,519,1.63663663664,1567884.23423
1.99399399399,520,1.63363363363,1566594.59459
1.996996997,521,1.63363363363,1568410.06006
2.0,522,1.63063063063,1567078.37838
2.003003003,523,1.63063063063,1568863.81381
2.00600600601,524,1.62762762763,1567490.09009
2.00900900901,525,1.62762762763,1569245.4955
2.01201201201,526,1.62462462462,1567829.72973
2.01501501502,527,1.62462462462,1569555.10511
2.01801801802,528,1.62162162162,1568097.2973
2.02102102102,529,1.62162162162,1569792.64264
2.02402402402,530,1.61861861862,1568292.79279
2.02702702703,531,1.61861861862,1569958.10811
2.03003003003,532,1.61561561562,1568416.21622
2.03303303303,533,1.61561561562,1570051.5015
2.03603603604,534,1.61261261261,1568467.56757
2.03903903904,535,1.61261261261,1570072.82282
2.04204204204,536,1.60960960961,1568446.84685
2.04504504505,537,1.60960960961,1570022.07207
2.04804804805,538,1.60660660661,1568354.05405
2.05105105105,539,1.60660660661,1569899.24925
2.05405405405,540,1.6036036036,1568189.18919
2.05705705706,541,1.6036036036,1569704.35435
2.06006006006,542,1.6036036036,1571207.50751
2.06306306306,543,1.6006006006,1569437.38739
2.06606606607,544,1.6006006006,1570910.51051
2.07207207207,545,1.5975975976,1571140.39039
2.07507507508,546,1.5975975976,1572577.47748
2.07807807808,547,1.59459459459,1570717.26727
2.08108108108,548,1.59459459459,1572124.32432
2.08408408408,549,1.59159159159,1570222.07207
2.08708708709,550,1.59159159159,1571599.0991
2.09009009009,551,1.58858858859,1569654.8048
2.09309309309,552,1.58858858859,1571001.8018
2.0960960961,553,1.58558558559,1569015.46547
2.0990990991,554,1.58558558559,1570332.43243
2.1021021021,555,1.58258258258,1568304.05405
2.10810810811,556,1.58258258258,1571566.96697
2.11111111111,557,1.57957957958,1569490.54054
2.11411411411,558,1.57957957958,1570741.44144
2.11711711712,559,1.57657657658,1568622.97297
2.12012012012,560,1.57657657658,1569843.84384
2.12312312312,561,1.57657657658,1571052.7027
2.12612612613,562,1.57357357357,1568874.17417
2.13213213213,563,1.57357357357,1571986.93694
2.13513513514,564,1.57057057057,1569760.36036
2.13813813814,565,1.57057057057,1570903.15315
2.14114114114,566,1.56756756757,1568634.53453
2.14414414414,567,1.56756756757,1569747.2973
2.14714714715,568,1.56456456456,1567436.63664
2.15315315315,569,1.56456456456,1570417.26727
2.15615615616,570,1.56156156156,1568058.55856
2.15915915916,571,1.56156156156,1569105.25526
2.16216216216,572,1.56156156156,1570139.93994
2.16516516517,573,1.55855855856,1567721.17117
2.17117117117,574,1.55855855856,1570593.69369
2.17417417417,575,1.55555555556,1568126.87688
2.17717717718,576,1.55555555556,1569095.4955
2.18018018018,577,1.55255255255,1566586.63664
2.18618618619,578,1.55255255255,1569369.06907
2.18918918919,579,1.54954954955,1566812.16216
2.19219219219,580,1.54954954955,1567714.71471
2.1951951952,581,1.54954954955,1568605.25526
2.2012012012,582,1.54654654655,1567808.10811
2.2042042042,583,1.54654654655,1568662.61261
2.20720720721,584,1.54354354354,1565997.5976
2.21321321321,585,1.54354354354,1568623.87387
2.21621621622,586,1.54054054054,1565910.81081
2.21921921922,587,1.54054054054,1566699.24925
2.22522522523,588,1.54054054054,1569259.45946
2.22822822823,589,1.53753753754,1566480.33033
2.23123123123,590,1.53753753754,1567220.72072
2.23423423423,591,1.53453453453,1564399.54955
2.24024024024,592,1.53453453453,1566869.66967
2.24324324324,593,1.53153153153,1564000.45045
2.24924924925,594,1.53153153153,1566422.52252
2.25225225225,595,1.53153153153,1567078.82883
2.25525525526,596,1.52852852853,1564143.54354
2.26126126126,597,1.52852852853,1566499.54955
2.26426426426,598,1.52552552553,1563516.21622
2.26726726727,599,1.52552552553,1564106.45646
2.27327327327,600,1.52552552553,1566396.3964
2.27627627628,601,1.52252252252,1563346.997
2.28228228228,602,1.52252252252,1565588.88889
2.28528528529,603,1.51951951952,1562491.44144
2.29129129129,604,1.51951951952,1564685.28529
2.29429429429,605,1.51651651652,1561539.78979
2.2972972973,606,1.51651651652,1562009.90991
2.3033033033,607,1.51651651652,1564137.68769
2.30630630631,608,1.51351351351,1560926.12613
2.31231231231,609,1.51351351351,1563005.85586
2.31531531532,610,1.51051051051,1559746.24625
2.32132132132,611,1.51051051051,1561777.92793
2.32432432432,612,1.51051051051,1562145.94595
2.33033033033,613,1.50750750751,1560453.9039
2.33333333333,614,1.50750750751,1560785.88589
2.33933933934,615,1.5045045045,1559033.78378
2.34234234234,616,1.5045045045,1559329.72973
2.34834834835,617,1.5045045045,1561223.27327
2.35435435435,618,1.5015015015,1559381.08108
2.35735735736,619,1.5015015015,1559622.97297
